session_id,provider,requested_model,resolved_model,model,benchmark_name,benchmark_alias,perturbation_type,item_id,problem_id,question_id,difficulty,finish_reason,token_count,assistant_chars,window_count,mean_entropy,entropy_variance,mean_gap,mean_top1_logprob,perplexity,threshold_crossing_ratio,persistent_crossing_ratio,recovery_observed,regime,trajectory_assessment,truncation_flag,raw_path
cocc-3388_negation_objective_221-6d09a69d,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3388_negation_objective_221,3388,,medium,length,4096.000000,10691,253,0.030715,0.014005,2.476584,-0.042196,1.043099,0.604743,0.366935,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,True,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3388_negation_objective_221-6d09a69d\raw.json
cocc-3394_negation_objective_214-df3c31ba,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3394_negation_objective_214,3394,,medium,stop,923.000000,3451,55,0.088623,0.032278,3.825729,-0.135988,1.145668,0.927273,0.615385,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3394_negation_objective_214-df3c31ba\raw.json
cocc-3395_negation_objective_218-2f32ff6f,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3395_negation_objective_218,3395,,medium,stop,421.000000,1602,24,0.070824,0.031284,1.927441,-0.091019,1.095290,0.875000,0.333333,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3395_negation_objective_218-2f32ff6f\raw.json
cocc-3396_negation_objective_216-ff814dab,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3396_negation_objective_216,3396,,easy,stop,527.000000,2050,30,0.058153,0.021276,2.367494,-0.063962,1.066052,0.866667,0.653846,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3396_negation_objective_216-ff814dab\raw.json
cocc-3397_negation_objective_213-4b3e90b7,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3397_negation_objective_213,3397,,easy,stop,215.000000,668,11,0.066528,0.028865,1.641788,-0.101617,1.106960,0.727273,0.000000,False,CALIBRATING,INSUFFICIENT_HISTORY,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3397_negation_objective_213-4b3e90b7\raw.json
cocc-3398_negation_objective_220-b34728e7,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3398_negation_objective_220,3398,,easy,stop,639.000000,2095,37,0.039280,0.017431,1.644643,-0.044530,1.045537,0.702703,0.451613,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3398_negation_objective_220-b34728e7\raw.json
cocc-3402_negation_objective_219-7b744c75,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3402_negation_objective_219,3402,,hard,stop,659.000000,2588,39,0.047900,0.020099,6.812500,-0.056915,1.058566,0.897436,0.514286,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3402_negation_objective_219-7b744c75\raw.json
cocc-3403_negation_objective_231-32117d90,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3403_negation_objective_231,3403,,medium,stop,1317.000000,4935,80,0.081147,0.031824,3.147721,-0.108597,1.114713,0.775000,0.246753,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3403_negation_objective_231-32117d90\raw.json
cocc-3406_negation_objective_222-30f2f12a,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3406_negation_objective_222,3406,,medium,stop,1749.000000,6123,107,0.026234,0.013887,2.551197,-0.031741,1.032250,0.439252,0.076923,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3406_negation_objective_222-30f2f12a\raw.json
cocc-3408_negation_objective_212-5ecb46de,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3408_negation_objective_212,3408,,easy,stop,190.000000,828,9,0.022433,0.011331,1.276943,-0.036106,1.036766,0.444444,0.000000,False,CALIBRATING,INSUFFICIENT_HISTORY,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3408_negation_objective_212-5ecb46de\raw.json
cocc-3412_negation_objective_223-576a6a41,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3412_negation_objective_223,3412,,easy,stop,158.000000,620,7,0.037841,0.015512,11.956498,-0.024660,1.024967,0.571429,0.000000,False,CALIBRATING,INSUFFICIENT_HISTORY,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3412_negation_objective_223-576a6a41\raw.json
cocc-3414_negation_objective_227-8bd94c37,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3414_negation_objective_227,3414,,hard,stop,807.000000,2756,48,0.087998,0.031794,2.718189,-0.123240,1.131156,0.979167,0.893617,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3414_negation_objective_227-8bd94c37\raw.json
cocc-3416_negation_objective_226-94cdec53,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3416_negation_objective_226,3416,,medium,stop,1128.000000,4688,68,0.081009,0.033243,5.256391,-0.106485,1.112361,0.867647,0.709677,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3416_negation_objective_226-94cdec53\raw.json
cocc-3423_negation_objective_230-0a5ecceb,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3423_negation_objective_230,3423,,hard,stop,1470.000000,5500,89,0.028583,0.012461,15.118094,-0.031754,1.032263,0.629213,0.445783,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3423_negation_objective_230-0a5ecceb\raw.json
cocc-3429_negation_objective_225-b0f01ac2,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3429_negation_objective_225,3429,,easy,stop,179.000000,708,9,0.030315,0.010787,1.859348,-0.051768,1.053132,0.888889,0.000000,False,CALIBRATING,INSUFFICIENT_HISTORY,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3429_negation_objective_225-b0f01ac2\raw.json
cocc-3446_negation_objective_228-cc6964fe,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3446_negation_objective_228,3446,,easy,stop,163.000000,513,8,0.037467,0.015558,1.293570,-0.036817,1.037503,0.250000,0.000000,False,CALIBRATING,INSUFFICIENT_HISTORY,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3446_negation_objective_228-cc6964fe\raw.json
cocc-3451_negation_objective_229-be4e4b64,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3451_negation_objective_229,3451,,medium,stop,716.000000,2680,42,0.033510,0.015529,1.526956,-0.051657,1.053014,0.928571,0.725000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3451_negation_objective_229-be4e4b64\raw.json
